Configuration ...
name=MKL
data=data/xue/tdp.1.pkl
data=data/xue/tdp.2.pkl
data=data/xue/tdp.3.pkl
data=data/xue/tdp.4.pkl
data=data/xue/tdp.5.pkl
parameter-selection=grid
feature-reduction=1
parameter-bound=10
folds=10
runs=5

Loading data ... 
 X = (18, 361) 	y = (361,) 	Sparsity = 0.629270544783
Obj => 0.37204 Args =>  ['128.000', '128.000', '0.008']
Obj => 0.42669 Args =>  ['128.000', '128.000', '0.016']
Obj => 0.45075 Args =>  ['128.000', '128.000', '0.031']
Obj => 0.52340 Args =>  ['128.000', '128.000', '0.062']
Obj => 0.54644 Args =>  ['128.000', '128.000', '0.125']
Obj => 0.56934 Args =>  ['128.000', '128.000', '0.250']
Obj => 0.55181 Args =>  ['128.000', '128.000', '0.500']
Obj => 0.56621 Args =>  ['128.000', '128.000', '1.000']
Obj => 0.58300 Args =>  ['128.000', '128.000', '2.000']
Obj => 0.59607 Args =>  ['128.000', '128.000', '4.000']
Obj => 0.58749 Args =>  ['128.000', '128.000', '8.000']
Obj => 0.59843 Args =>  ['128.000', '128.000', '16.000']
Obj => 0.59618 Args =>  ['128.000', '128.000', '32.000']
Obj => 0.59899 Args =>  ['128.000', '128.000', '64.000']
Obj => 0.60544 Args =>  ['128.000', '128.000', '128.000']
Obj => 0.59292 Args =>  ['128.000', '128.000', '256.000']
Obj => 0.60316 Args =>  ['128.000', '128.000', '512.000']
Obj => 0.06149 Args =>  ['128.000', '256.000', '0.001']
Obj => 0.12683 Args =>  ['128.000', '256.000', '0.002']
Obj => 0.30190 Args =>  ['128.000', '256.000', '0.004']
Obj => 0.37204 Args =>  ['128.000', '256.000', '0.008']
Obj => 0.42669 Args =>  ['128.000', '256.000', '0.016']
Obj => 0.45075 Args =>  ['128.000', '256.000', '0.031']
Obj => 0.52340 Args =>  ['128.000', '256.000', '0.062']
Obj => 0.54644 Args =>  ['128.000', '256.000', '0.125']
Obj => 0.56934 Args =>  ['128.000', '256.000', '0.250']
Obj => 0.55181 Args =>  ['128.000', '256.000', '0.500']
Obj => 0.56621 Args =>  ['128.000', '256.000', '1.000']
Obj => 0.58300 Args =>  ['128.000', '256.000', '2.000']
Obj => 0.59607 Args =>  ['128.000', '256.000', '4.000']
Obj => 0.58749 Args =>  ['128.000', '256.000', '8.000']
Obj => 0.59843 Args =>  ['128.000', '256.000', '16.000']
Obj => 0.59618 Args =>  ['128.000', '256.000', '32.000']
Obj => 0.59899 Args =>  ['128.000', '256.000', '64.000']
Obj => 0.60544 Args =>  ['128.000', '256.000', '128.000']
Obj => 0.59292 Args =>  ['128.000', '256.000', '256.000']
Obj => 0.60316 Args =>  ['128.000', '256.000', '512.000']
Obj => 0.06149 Args =>  ['128.000', '512.000', '0.001']
Obj => 0.12683 Args =>  ['128.000', '512.000', '0.002']
Obj => 0.30190 Args =>  ['128.000', '512.000', '0.004']
Obj => 0.37204 Args =>  ['128.000', '512.000', '0.008']
Obj => 0.42669 Args =>  ['128.000', '512.000', '0.016']
Obj => 0.45075 Args =>  ['128.000', '512.000', '0.031']
Obj => 0.52340 Args =>  ['128.000', '512.000', '0.062']
Obj => 0.54644 Args =>  ['128.000', '512.000', '0.125']
Obj => 0.56934 Args =>  ['128.000', '512.000', '0.250']
Obj => 0.55181 Args =>  ['128.000', '512.000', '0.500']
Obj => 0.56621 Args =>  ['128.000', '512.000', '1.000']
Obj => 0.58300 Args =>  ['128.000', '512.000', '2.000']
Obj => 0.59607 Args =>  ['128.000', '512.000', '4.000']
Obj => 0.58749 Args =>  ['128.000', '512.000', '8.000']
Obj => 0.59843 Args =>  ['128.000', '512.000', '16.000']
Obj => 0.59618 Args =>  ['128.000', '512.000', '32.000']
Obj => 0.59899 Args =>  ['128.000', '512.000', '64.000']
Obj => 0.60544 Args =>  ['128.000', '512.000', '128.000']
Obj => 0.59292 Args =>  ['128.000', '512.000', '256.000']
Obj => 0.60316 Args =>  ['128.000', '512.000', '512.000']
Obj => 0.00000 Args =>  ['256.000', '0.001', '0.001']
Obj => 0.00000 Args =>  ['256.000', '0.001', '0.002']
Obj => 0.00000 Args =>  ['256.000', '0.001', '0.004']
Obj => 0.00000 Args =>  ['256.000', '0.001', '0.008']
Obj => 0.00000 Args =>  ['256.000', '0.001', '0.016']
Obj => 0.00000 Args =>  ['256.000', '0.001', '0.031']
Obj => 0.00000 Args =>  ['256.000', '0.001', '0.062']
Obj => 0.00000 Args =>  ['256.000', '0.001', '0.125']
Obj => 0.00000 Args =>  ['256.000', '0.001', '0.250']
Obj => 0.00000 Args =>  ['256.000', '0.001', '0.500']
Obj => 0.00000 Args =>  ['256.000', '0.001', '1.000']
Obj => 0.00000 Args =>  ['256.000', '0.001', '2.000']
Obj => 0.00000 Args =>  ['256.000', '0.001', '4.000']
Obj => 0.00000 Args =>  ['256.000', '0.001', '8.000']
Obj => 0.00000 Args =>  ['256.000', '0.001', '16.000']
Obj => 0.00000 Args =>  ['256.000', '0.001', '32.000']
Obj => 0.00000 Args =>  ['256.000', '0.001', '64.000']
Obj => 0.00000 Args =>  ['256.000', '0.001', '128.000']
Obj => 0.00000 Args =>  ['256.000', '0.001', '256.000']
Obj => 0.00000 Args =>  ['256.000', '0.001', '512.000']
Obj => 0.00000 Args =>  ['256.000', '0.002', '0.001']
Obj => 0.00000 Args =>  ['256.000', '0.002', '0.002']
Obj => 0.00000 Args =>  ['256.000', '0.002', '0.004']
Obj => 0.00000 Args =>  ['256.000', '0.002', '0.008']
Obj => 0.00000 Args =>  ['256.000', '0.002', '0.016']
Obj => 0.00000 Args =>  ['256.000', '0.002', '0.031']
Obj => 0.00000 Args =>  ['256.000', '0.002', '0.062']
Obj => 0.00000 Args =>  ['256.000', '0.002', '0.125']
Obj => 0.00000 Args =>  ['256.000', '0.002', '0.250']
Obj => 0.00000 Args =>  ['256.000', '0.002', '0.500']
Obj => 0.00000 Args =>  ['256.000', '0.002', '1.000']
Obj => 0.00000 Args =>  ['256.000', '0.002', '2.000']
Obj => 0.00000 Args =>  ['256.000', '0.002', '4.000']
Obj => 0.00000 Args =>  ['256.000', '0.002', '8.000']
Obj => 0.00000 Args =>  ['256.000', '0.002', '16.000']
Obj => 0.00000 Args =>  ['256.000', '0.002', '32.000']
Obj => 0.00000 Args =>  ['256.000', '0.002', '64.000']
Obj => 0.00000 Args =>  ['256.000', '0.002', '128.000']
Obj => 0.00000 Args =>  ['256.000', '0.002', '256.000']
Obj => 0.00000 Args =>  ['256.000', '0.002', '512.000']
Obj => 0.00000 Args =>  ['256.000', '0.004', '0.001']
Obj => 0.00000 Args =>  ['256.000', '0.004', '0.002']
Obj => 0.00000 Args =>  ['256.000', '0.004', '0.004']
Obj => 0.00000 Args =>  ['256.000', '0.004', '0.008']
Obj => 0.00000 Args =>  ['256.000', '0.004', '0.016']
Obj => 0.00000 Args =>  ['256.000', '0.004', '0.031']
Obj => 0.00000 Args =>  ['256.000', '0.004', '0.062']
Obj => 0.00000 Args =>  ['256.000', '0.004', '0.125']
Obj => 0.00000 Args =>  ['256.000', '0.004', '0.250']
Obj => 0.00000 Args =>  ['256.000', '0.004', '0.500']
Obj => 0.00000 Args =>  ['256.000', '0.004', '1.000']
Obj => 0.00000 Args =>  ['256.000', '0.004', '2.000']
Obj => 0.00000 Args =>  ['256.000', '0.004', '4.000']
Obj => 0.00000 Args =>  ['256.000', '0.004', '8.000']
Obj => 0.00000 Args =>  ['256.000', '0.004', '16.000']
Obj => 0.00000 Args =>  ['256.000', '0.004', '32.000']
Obj => 0.00000 Args =>  ['256.000', '0.004', '64.000']
Obj => 0.00000 Args =>  ['256.000', '0.004', '128.000']
Obj => 0.00000 Args =>  ['256.000', '0.004', '256.000']
Obj => 0.00000 Args =>  ['256.000', '0.004', '512.000']
Obj => 0.00000 Args =>  ['256.000', '0.008', '0.001']
Obj => 0.00000 Args =>  ['256.000', '0.008', '0.002']
Obj => 0.00000 Args =>  ['256.000', '0.008', '0.004']
Obj => 0.00000 Args =>  ['256.000', '0.008', '0.008']
Obj => 0.00000 Args =>  ['256.000', '0.008', '0.016']
Obj => 0.00000 Args =>  ['256.000', '0.008', '0.031']
Obj => 0.00000 Args =>  ['256.000', '0.008', '0.062']
Obj => 0.00000 Args =>  ['256.000', '0.008', '0.125']
Obj => 0.00000 Args =>  ['256.000', '0.008', '0.250']
Obj => 0.00000 Args =>  ['256.000', '0.008', '0.500']
Obj => 0.00000 Args =>  ['256.000', '0.008', '1.000']
Obj => 0.00000 Args =>  ['256.000', '0.008', '2.000']
Obj => 0.00000 Args =>  ['256.000', '0.008', '4.000']
Obj => 0.00000 Args =>  ['256.000', '0.008', '8.000']
Obj => 0.00000 Args =>  ['256.000', '0.008', '16.000']
Obj => 0.00000 Args =>  ['256.000', '0.008', '32.000']
Obj => 0.00000 Args =>  ['256.000', '0.008', '64.000']
Obj => 0.00000 Args =>  ['256.000', '0.008', '128.000']
Obj => 0.00000 Args =>  ['256.000', '0.008', '256.000']
Obj => 0.00000 Args =>  ['256.000', '0.008', '512.000']
Obj => 0.00000 Args =>  ['256.000', '0.016', '0.001']
Obj => 0.00000 Args =>  ['256.000', '0.016', '0.002']
Obj => 0.00000 Args =>  ['256.000', '0.016', '0.004']
Obj => 0.00000 Args =>  ['256.000', '0.016', '0.008']
Obj => 0.00000 Args =>  ['256.000', '0.016', '0.016']
Obj => 0.00000 Args =>  ['256.000', '0.016', '0.031']
Obj => 0.00000 Args =>  ['256.000', '0.016', '0.062']
Obj => 0.00000 Args =>  ['256.000', '0.016', '0.125']
Obj => 0.00000 Args =>  ['256.000', '0.016', '0.250']
Obj => 0.00000 Args =>  ['256.000', '0.016', '0.500']
Obj => 0.00000 Args =>  ['256.000', '0.016', '1.000']
Obj => 0.00000 Args =>  ['256.000', '0.016', '2.000']
Obj => 0.00000 Args =>  ['256.000', '0.016', '4.000']
Obj => 0.00000 Args =>  ['256.000', '0.016', '8.000']
Obj => 0.00000 Args =>  ['256.000', '0.016', '16.000']
Obj => 0.00000 Args =>  ['256.000', '0.016', '32.000']
Obj => 0.00000 Args =>  ['256.000', '0.016', '64.000']
Obj => 0.00000 Args =>  ['256.000', '0.016', '128.000']
Obj => 0.00000 Args =>  ['256.000', '0.016', '256.000']
Obj => 0.00000 Args =>  ['256.000', '0.016', '512.000']
Obj => 0.00000 Args =>  ['256.000', '0.031', '0.001']
Obj => 0.00000 Args =>  ['256.000', '0.031', '0.002']
Obj => 0.00000 Args =>  ['256.000', '0.031', '0.004']
Obj => 0.00000 Args =>  ['256.000', '0.031', '0.008']
Obj => 0.00000 Args =>  ['256.000', '0.031', '0.016']
Obj => 0.00000 Args =>  ['256.000', '0.031', '0.031']
Obj => 0.00000 Args =>  ['256.000', '0.031', '0.062']
Obj => 0.00000 Args =>  ['256.000', '0.031', '0.125']
Obj => 0.00000 Args =>  ['256.000', '0.031', '0.250']
Obj => 0.00000 Args =>  ['256.000', '0.031', '0.500']
Obj => 0.00000 Args =>  ['256.000', '0.031', '1.000']
Obj => 0.00000 Args =>  ['256.000', '0.031', '2.000']
Obj => 0.00000 Args =>  ['256.000', '0.031', '4.000']
Obj => 0.00000 Args =>  ['256.000', '0.031', '8.000']
Obj => 0.00000 Args =>  ['256.000', '0.031', '16.000']
Obj => 0.00000 Args =>  ['256.000', '0.031', '32.000']
Obj => 0.00000 Args =>  ['256.000', '0.031', '64.000']
Obj => 0.00000 Args =>  ['256.000', '0.031', '128.000']
Obj => 0.00000 Args =>  ['256.000', '0.031', '256.000']
Obj => 0.00000 Args =>  ['256.000', '0.031', '512.000']
Obj => 0.00000 Args =>  ['256.000', '0.062', '0.001']
Obj => 0.00000 Args =>  ['256.000', '0.062', '0.002']
Obj => 0.01244 Args =>  ['256.000', '0.062', '0.004']
Obj => 0.03778 Args =>  ['256.000', '0.062', '0.008']
Obj => 0.02933 Args =>  ['256.000', '0.062', '0.016']
Obj => 0.01244 Args =>  ['256.000', '0.062', '0.031']
Obj => 0.00800 Args =>  ['256.000', '0.062', '0.062']
Obj => 0.00844 Args =>  ['256.000', '0.062', '0.125']
Obj => 0.00844 Args =>  ['256.000', '0.062', '0.250']
Obj => 0.00400 Args =>  ['256.000', '0.062', '0.500']
Obj => 0.00000 Args =>  ['256.000', '0.062', '1.000']
Obj => 0.00000 Args =>  ['256.000', '0.062', '2.000']
Obj => 0.00000 Args =>  ['256.000', '0.062', '4.000']
Obj => 0.00000 Args =>  ['256.000', '0.062', '8.000']
Obj => 0.00000 Args =>  ['256.000', '0.062', '16.000']
Obj => 0.00000 Args =>  ['256.000', '0.062', '32.000']
Obj => 0.00000 Args =>  ['256.000', '0.062', '64.000']
Obj => 0.00000 Args =>  ['256.000', '0.062', '128.000']
Obj => 0.00000 Args =>  ['256.000', '0.062', '256.000']
Obj => 0.00000 Args =>  ['256.000', '0.062', '512.000']
Obj => 0.05422 Args =>  ['256.000', '0.125', '0.001']
Obj => 0.11693 Args =>  ['256.000', '0.125', '0.002']
Obj => 0.23982 Args =>  ['256.000', '0.125', '0.004']
Obj => 0.31442 Args =>  ['256.000', '0.125', '0.008']
Obj => 0.34945 Args =>  ['256.000', '0.125', '0.016']
Obj => 0.39986 Args =>  ['256.000', '0.125', '0.031']
Obj => 0.42545 Args =>  ['256.000', '0.125', '0.062']
Obj => 0.40979 Args =>  ['256.000', '0.125', '0.125']
Obj => 0.33715 Args =>  ['256.000', '0.125', '0.250']
Obj => 0.25461 Args =>  ['256.000', '0.125', '0.500']
Obj => 0.18897 Args =>  ['256.000', '0.125', '1.000']
Obj => 0.14463 Args =>  ['256.000', '0.125', '2.000']
Obj => 0.08283 Args =>  ['256.000', '0.125', '4.000']
Obj => 0.04133 Args =>  ['256.000', '0.125', '8.000']
Obj => 0.02044 Args =>  ['256.000', '0.125', '16.000']
Obj => 0.00000 Args =>  ['256.000', '0.125', '32.000']
Obj => 0.00000 Args =>  ['256.000', '0.125', '64.000']
Obj => 0.00000 Args =>  ['256.000', '0.125', '128.000']
Obj => 0.00000 Args =>  ['256.000', '0.125', '256.000']
Obj => 0.00000 Args =>  ['256.000', '0.125', '512.000']
Obj => 0.06149 Args =>  ['256.000', '0.250', '0.001']
Obj => 0.12683 Args =>  ['256.000', '0.250', '0.002']
Obj => 0.30190 Args =>  ['256.000', '0.250', '0.004']
Obj => 0.37204 Args =>  ['256.000', '0.250', '0.008']
Obj => 0.42669 Args =>  ['256.000', '0.250', '0.016']
Obj => 0.45075 Args =>  ['256.000', '0.250', '0.031']
Obj => 0.51841 Args =>  ['256.000', '0.250', '0.062']
Obj => 0.53412 Args =>  ['256.000', '0.250', '0.125']
Obj => 0.56518 Args =>  ['256.000', '0.250', '0.250']
Obj => 0.52776 Args =>  ['256.000', '0.250', '0.500']
Obj => 0.53071 Args =>  ['256.000', '0.250', '1.000']
Obj => 0.54162 Args =>  ['256.000', '0.250', '2.000']
Obj => 0.46456 Args =>  ['256.000', '0.250', '4.000']
Obj => 0.29834 Args =>  ['256.000', '0.250', '8.000']
Obj => 0.14709 Args =>  ['256.000', '0.250', '16.000']
Obj => 0.09394 Args =>  ['256.000', '0.250', '32.000']
Obj => 0.11527 Args =>  ['256.000', '0.250', '64.000']
Obj => 0.08230 Args =>  ['256.000', '0.250', '128.000']
Obj => 0.01564 Args =>  ['256.000', '0.250', '256.000']
Obj => 0.00000 Args =>  ['256.000', '0.250', '512.000']
Obj => 0.06149 Args =>  ['256.000', '0.500', '0.001']
Obj => 0.12683 Args =>  ['256.000', '0.500', '0.002']
Obj => 0.30190 Args =>  ['256.000', '0.500', '0.004']
Obj => 0.37204 Args =>  ['256.000', '0.500', '0.008']
Obj => 0.42669 Args =>  ['256.000', '0.500', '0.016']
Obj => 0.45075 Args =>  ['256.000', '0.500', '0.031']
Obj => 0.52340 Args =>  ['256.000', '0.500', '0.062']
Obj => 0.54644 Args =>  ['256.000', '0.500', '0.125']
Obj => 0.56934 Args =>  ['256.000', '0.500', '0.250']
Obj => 0.55181 Args =>  ['256.000', '0.500', '0.500']
Obj => 0.56783 Args =>  ['256.000', '0.500', '1.000']
Obj => 0.57446 Args =>  ['256.000', '0.500', '2.000']
Obj => 0.59784 Args =>  ['256.000', '0.500', '4.000']
Obj => 0.55465 Args =>  ['256.000', '0.500', '8.000']
Obj => 0.51171 Args =>  ['256.000', '0.500', '16.000']
Obj => 0.40793 Args =>  ['256.000', '0.500', '32.000']
Obj => 0.30226 Args =>  ['256.000', '0.500', '64.000']
Obj => 0.22499 Args =>  ['256.000', '0.500', '128.000']
Obj => 0.16616 Args =>  ['256.000', '0.500', '256.000']
Obj => 0.03883 Args =>  ['256.000', '0.500', '512.000']
Obj => 0.06149 Args =>  ['256.000', '1.000', '0.001']
Obj => 0.12683 Args =>  ['256.000', '1.000', '0.002']
Obj => 0.30190 Args =>  ['256.000', '1.000', '0.004']
Obj => 0.37204 Args =>  ['256.000', '1.000', '0.008']
Obj => 0.42669 Args =>  ['256.000', '1.000', '0.016']
Obj => 0.45075 Args =>  ['256.000', '1.000', '0.031']
Obj => 0.52340 Args =>  ['256.000', '1.000', '0.062']
Obj => 0.54644 Args =>  ['256.000', '1.000', '0.125']
Obj => 0.56934 Args =>  ['256.000', '1.000', '0.250']
Obj => 0.55181 Args =>  ['256.000', '1.000', '0.500']
Obj => 0.56621 Args =>  ['256.000', '1.000', '1.000']
Obj => 0.58091 Args =>  ['256.000', '1.000', '2.000']
Obj => 0.59313 Args =>  ['256.000', '1.000', '4.000']
Obj => 0.59237 Args =>  ['256.000', '1.000', '8.000']
Obj => 0.59826 Args =>  ['256.000', '1.000', '16.000']
Obj => 0.57245 Args =>  ['256.000', '1.000', '32.000']
Obj => 0.54389 Args =>  ['256.000', '1.000', '64.000']
Obj => 0.51649 Args =>  ['256.000', '1.000', '128.000']
Obj => 0.41672 Args =>  ['256.000', '1.000', '256.000']
Obj => 0.22996 Args =>  ['256.000', '1.000', '512.000']
Obj => 0.06149 Args =>  ['256.000', '2.000', '0.001']
Obj => 0.12683 Args =>  ['256.000', '2.000', '0.002']
Obj => 0.30190 Args =>  ['256.000', '2.000', '0.004']
Obj => 0.37204 Args =>  ['256.000', '2.000', '0.008']
Obj => 0.42669 Args =>  ['256.000', '2.000', '0.016']
Obj => 0.45075 Args =>  ['256.000', '2.000', '0.031']
Obj => 0.52340 Args =>  ['256.000', '2.000', '0.062']
Obj => 0.54644 Args =>  ['256.000', '2.000', '0.125']
Obj => 0.56934 Args =>  ['256.000', '2.000', '0.250']
Obj => 0.55181 Args =>  ['256.000', '2.000', '0.500']
Obj => 0.56621 Args =>  ['256.000', '2.000', '1.000']
Obj => 0.58300 Args =>  ['256.000', '2.000', '2.000']
Obj => 0.59607 Args =>  ['256.000', '2.000', '4.000']
Obj => 0.58989 Args =>  ['256.000', '2.000', '8.000']
Obj => 0.60152 Args =>  ['256.000', '2.000', '16.000']
Obj => 0.60200 Args =>  ['256.000', '2.000', '32.000']
Obj => 0.59639 Args =>  ['256.000', '2.000', '64.000']
Obj => 0.59719 Args =>  ['256.000', '2.000', '128.000']
Obj => 0.51798 Args =>  ['256.000', '2.000', '256.000']
Obj => 0.44926 Args =>  ['256.000', '2.000', '512.000']
Obj => 0.06149 Args =>  ['256.000', '4.000', '0.001']
Obj => 0.12683 Args =>  ['256.000', '4.000', '0.002']
Obj => 0.30190 Args =>  ['256.000', '4.000', '0.004']
Obj => 0.37204 Args =>  ['256.000', '4.000', '0.008']
Obj => 0.42669 Args =>  ['256.000', '4.000', '0.016']
Obj => 0.45075 Args =>  ['256.000', '4.000', '0.031']
Obj => 0.52340 Args =>  ['256.000', '4.000', '0.062']
Obj => 0.54644 Args =>  ['256.000', '4.000', '0.125']
Obj => 0.56934 Args =>  ['256.000', '4.000', '0.250']
Obj => 0.55181 Args =>  ['256.000', '4.000', '0.500']
Obj => 0.56621 Args =>  ['256.000', '4.000', '1.000']
Obj => 0.58300 Args =>  ['256.000', '4.000', '2.000']
Obj => 0.59607 Args =>  ['256.000', '4.000', '4.000']
Obj => 0.58749 Args =>  ['256.000', '4.000', '8.000']
Obj => 0.59843 Args =>  ['256.000', '4.000', '16.000']
Obj => 0.59827 Args =>  ['256.000', '4.000', '32.000']
Obj => 0.60175 Args =>  ['256.000', '4.000', '64.000']
Obj => 0.60744 Args =>  ['256.000', '4.000', '128.000']
Obj => 0.58082 Args =>  ['256.000', '4.000', '256.000']
Obj => 0.52418 Args =>  ['256.000', '4.000', '512.000']
Obj => 0.06149 Args =>  ['256.000', '8.000', '0.001']
Obj => 0.12683 Args =>  ['256.000', '8.000', '0.002']
Obj => 0.30190 Args =>  ['256.000', '8.000', '0.004']
Obj => 0.37204 Args =>  ['256.000', '8.000', '0.008']
Obj => 0.42669 Args =>  ['256.000', '8.000', '0.016']
Obj => 0.45075 Args =>  ['256.000', '8.000', '0.031']
Obj => 0.52340 Args =>  ['256.000', '8.000', '0.062']
Obj => 0.54644 Args =>  ['256.000', '8.000', '0.125']
Obj => 0.56934 Args =>  ['256.000', '8.000', '0.250']
Obj => 0.55181 Args =>  ['256.000', '8.000', '0.500']
Obj => 0.56621 Args =>  ['256.000', '8.000', '1.000']
Obj => 0.58300 Args =>  ['256.000', '8.000', '2.000']
Obj => 0.59607 Args =>  ['256.000', '8.000', '4.000']
Obj => 0.58749 Args =>  ['256.000', '8.000', '8.000']
Obj => 0.59843 Args =>  ['256.000', '8.000', '16.000']
Obj => 0.59618 Args =>  ['256.000', '8.000', '32.000']
Obj => 0.60033 Args =>  ['256.000', '8.000', '64.000']
Obj => 0.60769 Args =>  ['256.000', '8.000', '128.000']
Obj => 0.59175 Args =>  ['256.000', '8.000', '256.000']
Obj => 0.58778 Args =>  ['256.000', '8.000', '512.000']
Obj => 0.06149 Args =>  ['256.000', '16.000', '0.001']
Obj => 0.12683 Args =>  ['256.000', '16.000', '0.002']
Obj => 0.30190 Args =>  ['256.000', '16.000', '0.004']
Obj => 0.37204 Args =>  ['256.000', '16.000', '0.008']
Obj => 0.42669 Args =>  ['256.000', '16.000', '0.016']
Obj => 0.45075 Args =>  ['256.000', '16.000', '0.031']
Obj => 0.52340 Args =>  ['256.000', '16.000', '0.062']
Obj => 0.54644 Args =>  ['256.000', '16.000', '0.125']
Obj => 0.56934 Args =>  ['256.000', '16.000', '0.250']
Obj => 0.55181 Args =>  ['256.000', '16.000', '0.500']
Obj => 0.56621 Args =>  ['256.000', '16.000', '1.000']
Obj => 0.58300 Args =>  ['256.000', '16.000', '2.000']
Obj => 0.59607 Args =>  ['256.000', '16.000', '4.000']
Obj => 0.58749 Args =>  ['256.000', '16.000', '8.000']
Obj => 0.59843 Args =>  ['256.000', '16.000', '16.000']
Obj => 0.59618 Args =>  ['256.000', '16.000', '32.000']
Obj => 0.59899 Args =>  ['256.000', '16.000', '64.000']
Obj => 0.60780 Args =>  ['256.000', '16.000', '128.000']
Obj => 0.58440 Args =>  ['256.000', '16.000', '256.000']
Obj => 0.61153 Args =>  ['256.000', '16.000', '512.000']
Obj => 0.06149 Args =>  ['256.000', '32.000', '0.001']
Obj => 0.12683 Args =>  ['256.000', '32.000', '0.002']
Obj => 0.30190 Args =>  ['256.000', '32.000', '0.004']
Obj => 0.37204 Args =>  ['256.000', '32.000', '0.008']
Obj => 0.42669 Args =>  ['256.000', '32.000', '0.016']
Obj => 0.45075 Args =>  ['256.000', '32.000', '0.031']
Obj => 0.52340 Args =>  ['256.000', '32.000', '0.062']
Obj => 0.54644 Args =>  ['256.000', '32.000', '0.125']
Obj => 0.56934 Args =>  ['256.000', '32.000', '0.250']
Obj => 0.55181 Args =>  ['256.000', '32.000', '0.500']
Obj => 0.56621 Args =>  ['256.000', '32.000', '1.000']
Obj => 0.58300 Args =>  ['256.000', '32.000', '2.000']
Obj => 0.59607 Args =>  ['256.000', '32.000', '4.000']
Obj => 0.58749 Args =>  ['256.000', '32.000', '8.000']
Obj => 0.59843 Args =>  ['256.000', '32.000', '16.000']
Obj => 0.59618 Args =>  ['256.000', '32.000', '32.000']
Obj => 0.59899 Args =>  ['256.000', '32.000', '64.000']
Obj => 0.60544 Args =>  ['256.000', '32.000', '128.000']
Obj => 0.58911 Args =>  ['256.000', '32.000', '256.000']
Obj => 0.60629 Args =>  ['256.000', '32.000', '512.000']
Obj => 0.06149 Args =>  ['256.000', '64.000', '0.001']
Obj => 0.12683 Args =>  ['256.000', '64.000', '0.002']
Obj => 0.30190 Args =>  ['256.000', '64.000', '0.004']
Obj => 0.37204 Args =>  ['256.000', '64.000', '0.008']
Obj => 0.42669 Args =>  ['256.000', '64.000', '0.016']
Obj => 0.45075 Args =>  ['256.000', '64.000', '0.031']
Obj => 0.52340 Args =>  ['256.000', '64.000', '0.062']
Obj => 0.54644 Args =>  ['256.000', '64.000', '0.125']
Obj => 0.56934 Args =>  ['256.000', '64.000', '0.250']
Obj => 0.55181 Args =>  ['256.000', '64.000', '0.500']
Obj => 0.56621 Args =>  ['256.000', '64.000', '1.000']
Obj => 0.58300 Args =>  ['256.000', '64.000', '2.000']
Obj => 0.59607 Args =>  ['256.000', '64.000', '4.000']
Obj => 0.58749 Args =>  ['256.000', '64.000', '8.000']
Obj => 0.59843 Args =>  ['256.000', '64.000', '16.000']
Obj => 0.59618 Args =>  ['256.000', '64.000', '32.000']
Obj => 0.59899 Args =>  ['256.000', '64.000', '64.000']
Obj => 0.60544 Args =>  ['256.000', '64.000', '128.000']
Obj => 0.59292 Args =>  ['256.000', '64.000', '256.000']
Obj => 0.60490 Args =>  ['256.000', '64.000', '512.000']
Obj => 0.06149 Args =>  ['256.000', '128.000', '0.001']
Obj => 0.12683 Args =>  ['256.000', '128.000', '0.002']
Obj => 0.30190 Args =>  ['256.000', '128.000', '0.004']
Obj => 0.37204 Args =>  ['256.000', '128.000', '0.008']
Obj => 0.42669 Args =>  ['256.000', '128.000', '0.016']
Obj => 0.45075 Args =>  ['256.000', '128.000', '0.031']
Obj => 0.52340 Args =>  ['256.000', '128.000', '0.062']
Obj => 0.54644 Args =>  ['256.000', '128.000', '0.125']
Obj => 0.56934 Args =>  ['256.000', '128.000', '0.250']
Obj => 0.55181 Args =>  ['256.000', '128.000', '0.500']
Obj => 0.56621 Args =>  ['256.000', '128.000', '1.000']
Obj => 0.58300 Args =>  ['256.000', '128.000', '2.000']
Obj => 0.59607 Args =>  ['256.000', '128.000', '4.000']
Obj => 0.58749 Args =>  ['256.000', '128.000', '8.000']
Obj => 0.59843 Args =>  ['256.000', '128.000', '16.000']
Obj => 0.59618 Args =>  ['256.000', '128.000', '32.000']
Obj => 0.59899 Args =>  ['256.000', '128.000', '64.000']
Obj => 0.60544 Args =>  ['256.000', '128.000', '128.000']
Obj => 0.59292 Args =>  ['256.000', '128.000', '256.000']
Obj => 0.60316 Args =>  ['256.000', '128.000', '512.000']
Obj => 0.06149 Args =>  ['256.000', '256.000', '0.001']
Obj => 0.12683 Args =>  ['256.000', '256.000', '0.002']
Obj => 0.30190 Args =>  ['256.000', '256.000', '0.004']
Obj => 0.37204 Args =>  ['256.000', '256.000', '0.008']
Obj => 0.42669 Args =>  ['256.000', '256.000', '0.016']
Obj => 0.45075 Args =>  ['256.000', '256.000', '0.031']
Obj => 0.52340 Args =>  ['256.000', '256.000', '0.062']
Obj => 0.54644 Args =>  ['256.000', '256.000', '0.125']
Obj => 0.56934 Args =>  ['256.000', '256.000', '0.250']
Obj => 0.55181 Args =>  ['256.000', '256.000', '0.500']
Obj => 0.56621 Args =>  ['256.000', '256.000', '1.000']
Obj => 0.58300 Args =>  ['256.000', '256.000', '2.000']
Obj => 0.59607 Args =>  ['256.000', '256.000', '4.000']
Obj => 0.58749 Args =>  ['256.000', '256.000', '8.000']
